ForeignWorker,Age,LoanAmount,NumberOfLiableIndividuals,Gender,CheckingAccountBalance_geq_200,LoanDuration,YearsAtCurrentHome,HasGuarantor,NumberOfOtherLoansAtBank,OtherLoansAtStore,LoanRateAsPercentOfIncome,is_not_ood
-0.2,1.26,-0.36,-0.42,0.68,-0.26,0.03,-0.77,-0.24,1.04,0.0,0.92,1
-0.2,0.1,-0.37,0.34,0.68,-0.26,1.73,1.05,-0.24,-0.15,0.0,0.92,0
-0.2,2.05,-0.67,0.15,0.68,-0.26,-0.99,-0.11,-0.24,-0.24,0.0,0.03,0
-0.2,-0.48,-0.46,-0.42,-1.48,-0.26,-0.8,1.05,-0.24,-0.23,0.0,-1.75,0
-0.2,-0.05,-0.66,-0.42,-1.48,-0.26,-0.82,1.05,-0.24,1.04,0.0,0.92,1
-0.2,0.1,1.44,-0.39,0.68,-0.26,1.73,-0.11,-0.24,0.39,0.0,-1.75,0
-0.2,0.04,-0.24,-0.42,0.68,-0.26,1.73,-0.23,-0.24,-0.17,0.0,0.92,0
-0.2,-0.03,-0.5,-0.15,-1.48,-0.26,-0.37,0.16,-0.24,-0.15,0.0,0.03,0
-0.2,-0.12,-0.12,-0.15,0.68,-0.26,-0.2,0.14,-0.24,1.04,0.0,0.03,0
-0.2,-0.6,-1.04,-0.42,-1.48,-0.26,-0.16,-1.69,-0.24,-0.7,0.0,0.92,0
-0.2,-1.1,-0.11,-0.42,-1.48,-0.26,-0.28,-0.23,-0.24,0.39,0.0,0.92,0
-0.2,0.39,-0.37,-0.42,0.68,-0.26,-0.21,1.05,-0.24,-0.24,0.0,0.92,0
-0.2,-0.12,-0.12,-0.42,0.68,-0.26,0.79,-0.77,-0.24,-0.12,0.0,0.92,0
-0.2,-0.03,-0.84,0.34,0.68,-0.26,1.73,1.05,-0.24,-0.7,0.0,0.92,0
-0.2,0.1,0.12,-0.42,0.68,-0.26,-0.2,0.21,-0.24,1.04,0.0,-0.86,0
-0.2,1.44,-0.24,-0.42,0.68,-0.26,1.3,0.21,-0.24,-0.23,0.0,0.92,0
-0.2,-0.08,2.14,-0.42,0.68,-0.26,-0.23,-0.59,-0.24,-0.17,0.0,0.03,0
-0.2,-0.03,1.45,-0.42,0.68,-0.26,-0.21,-0.09,-0.24,1.33,0.0,0.03,0
-0.2,-0.57,-0.12,-0.39,0.68,-0.26,-0.16,-0.23,-0.24,-0.7,0.0,-0.86,0
-0.2,-0.08,-0.46,-0.15,0.68,-0.26,-0.73,0.14,-0.24,-0.24,0.0,-0.86,0
-0.2,-0.08,-0.79,-0.42,0.68,-0.26,-0.37,0.86,-0.24,-0.24,0.0,0.03,0
-0.2,1.44,-0.37,-0.42,0.68,-0.26,-0.16,-0.77,-0.24,-0.7,0.0,-1.75,0
5.05,0.06,-0.21,-0.42,0.68,-0.26,-0.01,0.86,-0.24,-0.17,0.0,0.92,0
-0.2,-0.48,-0.12,2.38,0.68,-0.26,0.28,0.21,-0.24,-0.23,0.0,0.03,0
-0.2,0.1,-0.36,-0.42,0.68,-0.26,-0.04,1.05,-0.24,-0.7,0.0,0.92,0
-0.2,0.04,-0.71,-0.42,0.68,-0.26,0.28,-1.69,-0.24,-0.7,0.0,0.92,1
-0.2,-0.6,-0.54,0.34,0.68,-0.26,-0.2,-0.11,-0.24,1.04,0.0,-1.75,0
-0.2,-0.6,-0.37,2.38,0.68,-0.26,-0.21,-0.09,4.12,-0.24,0.0,0.03,0
-0.2,-0.48,0.95,-0.42,0.68,-0.26,-0.28,0.86,-0.24,-0.15,0.0,-0.86,0
-0.2,1.44,-0.5,0.15,0.68,-0.26,0.79,0.86,-0.24,-0.22,0.0,-0.86,0
-0.2,0.28,0.29,-0.39,0.68,-0.26,-0.21,-0.09,-0.24,1.04,0.0,0.92,0
-0.2,-0.31,-0.33,-0.42,0.68,-0.26,-0.01,-0.11,-0.24,-0.7,0.0,-0.86,0
-0.2,-0.22,-0.24,-0.42,0.68,-0.26,-0.23,0.86,-0.24,-0.15,0.0,0.92,0
-0.2,0.3,-0.12,-0.42,0.68,-0.26,-0.8,0.14,4.12,-0.7,0.0,-1.75,0
-0.2,-0.57,-0.28,-0.42,-1.48,-0.26,-0.16,-0.09,-0.24,-0.24,0.0,-1.75,0
-0.2,1.96,4.58,-0.42,0.68,-0.26,-0.21,-0.19,-0.24,-0.15,0.0,0.03,0
-0.2,-0.48,-0.12,-0.42,0.68,-0.26,1.3,0.16,-0.24,1.33,0.0,0.03,0
-0.2,1.44,4.58,0.34,0.68,-0.26,2.83,-0.19,-0.24,-0.12,0.0,0.03,0
-0.2,1.44,-0.37,0.34,0.68,-0.26,0.54,-0.77,-0.24,-0.17,0.0,0.92,0
-0.2,-0.66,0.32,-0.42,-1.48,-0.26,-0.2,0.86,-0.24,-0.17,0.0,0.03,0
-0.2,-0.08,-0.15,-0.15,0.68,-0.26,-0.2,-0.23,-0.24,1.04,0.0,0.92,0
-0.2,-0.48,-0.28,0.34,-1.48,3.88,-0.99,-0.77,-0.24,-0.7,0.0,0.03,0
-0.2,-0.92,0.91,-0.42,-1.48,-0.26,0.79,-0.77,-0.24,1.04,0.0,0.92,1
-0.2,0.06,0.09,-0.15,-1.48,-0.26,-0.04,-0.59,4.12,-0.7,0.0,0.92,0
-0.2,0.65,-0.22,-0.42,0.68,-0.26,-0.4,1.05,4.12,-0.7,0.0,-0.86,1
-0.2,1.44,-0.12,-0.39,0.68,-0.26,-0.9,0.16,-0.24,-0.23,0.0,0.03,0
-0.2,-1.27,0.07,-0.42,-1.48,-0.26,0.79,1.05,-0.24,-0.7,0.0,-0.86,1
-0.2,0.13,-0.24,0.15,0.68,-0.26,-0.01,-0.23,-0.24,-0.7,0.0,0.92,0
-0.2,-0.75,-0.33,-0.42,0.68,-0.26,-0.48,1.05,-0.24,-0.7,0.0,-0.86,1
-0.2,-0.08,-0.5,-0.42,-1.48,-0.26,0.79,1.05,-0.24,1.33,0.0,0.92,0
-0.2,0.06,-0.59,-0.42,0.68,-0.26,0.28,0.14,-0.24,-0.23,0.0,0.92,0
-0.2,-0.03,-0.46,-0.15,-1.48,-0.26,-0.8,-0.09,-0.24,1.33,0.0,-1.75,0
-0.2,0.1,-0.72,-0.42,-1.48,-0.26,0.28,-0.11,-0.24,-0.24,0.0,0.92,0
-0.2,1.44,-0.28,-0.42,-1.48,-0.26,-0.1,-0.59,-0.24,1.04,0.0,0.92,0
-0.2,-0.03,-0.88,-0.39,0.68,3.88,-0.9,-0.23,-0.24,-0.15,0.0,0.92,0
-0.2,0.65,0.09,-0.42,0.68,-0.26,-0.37,1.05,4.12,-0.24,0.0,-0.86,0
-0.2,-0.48,-0.37,-0.42,0.68,-0.26,-0.28,-1.69,-0.24,0.39,0.0,0.03,0
5.05,-0.03,-0.24,-0.42,0.68,-0.26,-0.28,-0.19,-0.24,1.33,0.0,0.92,0
-0.2,-0.75,-0.37,-0.42,0.68,-0.26,-0.56,-0.11,-0.24,-0.15,0.0,0.92,0
-0.2,-0.05,0.94,0.15,0.68,-0.26,-0.04,-0.23,-0.24,-0.17,0.0,-0.86,0
-0.2,0.1,-0.11,-0.42,-1.48,-0.26,-0.04,-0.19,-0.24,1.04,0.0,0.92,0
-0.2,-0.6,-0.36,-0.42,0.68,-0.26,-1.24,-0.59,-0.24,1.04,0.0,-1.75,0
-0.2,-0.03,-0.24,-0.42,-1.48,-0.26,-0.01,-0.11,-0.24,-0.7,0.0,0.03,0
-0.2,-0.48,-0.46,-0.39,0.68,3.88,-0.28,-0.09,-0.24,-0.17,0.0,0.92,0
-0.2,0.48,-0.91,2.38,0.68,-0.26,-0.73,1.05,-0.24,-0.7,0.0,0.92,1
-0.2,-0.66,-0.24,2.38,0.68,-0.26,-0.1,-0.09,-0.24,-0.24,0.0,0.92,0
-0.2,-1.18,-0.12,-0.42,0.68,-0.26,-0.16,0.16,-0.24,-0.15,0.0,0.92,0
-0.2,0.28,0.24,-0.42,0.68,-0.26,2.32,-0.19,-0.24,-0.12,0.0,0.92,0
-0.2,2.05,-0.67,-0.42,0.68,-0.26,-0.99,1.05,-0.24,-0.7,0.0,0.03,1
-0.2,0.04,-0.85,2.38,0.68,-0.26,-0.23,1.05,-0.24,-0.7,0.0,0.92,1
-0.2,0.06,-0.46,-0.42,-1.48,-0.26,-0.28,-1.69,-0.24,-0.7,0.0,-0.86,0
-0.2,0.28,0.09,-0.42,-1.48,-0.26,-0.37,-0.09,-0.24,-0.7,0.0,0.92,0
-0.2,-0.48,2.14,-0.42,-1.48,-0.26,-0.48,-0.19,-0.24,-0.7,0.0,-1.75,0
-0.2,-0.57,-0.36,2.38,0.68,-0.26,-0.28,0.14,-0.24,1.04,0.0,0.92,0
-0.2,-0.57,-0.5,-0.39,0.68,-0.26,-0.01,-0.59,-0.24,-0.7,0.0,-0.86,0
-0.2,-0.03,-0.12,-0.42,0.68,-0.26,-0.56,-0.77,-0.24,-0.12,0.0,-1.75,0
-0.2,0.06,-0.28,-0.42,0.68,-0.26,-0.48,-0.77,-0.24,-0.23,0.0,0.92,0
-0.2,-1.01,-0.72,-0.42,-1.48,-0.26,-0.73,-0.77,-0.24,-0.7,0.0,0.92,1
-0.2,-0.92,0.09,-0.15,-1.48,-0.26,-0.01,0.16,-0.24,0.39,0.0,0.03,0
-0.2,0.1,-0.04,0.34,0.68,-0.26,-0.8,-0.23,-0.24,1.33,0.0,-1.75,0
-0.2,0.1,-0.66,-0.39,-1.48,-0.26,-0.48,-0.09,-0.24,-0.12,0.0,-0.86,0
-0.2,0.74,0.53,2.38,0.68,-0.26,-1.24,0.14,-0.24,1.04,0.0,-1.75,1
-0.2,-0.57,-0.36,-0.42,0.68,-0.26,0.28,-0.09,-0.24,-0.7,0.0,-0.86,0
-0.2,-0.03,-0.37,-0.42,-1.48,-0.26,1.3,-0.19,-0.24,1.04,0.0,0.92,0
-0.2,1.61,-0.66,-0.42,0.68,-0.26,-0.73,0.14,-0.24,-0.7,0.0,0.92,1
-0.2,-0.13,-0.24,0.15,0.68,-0.26,-0.37,-0.09,-0.24,1.04,0.0,0.92,0
-0.2,-0.4,-0.05,-0.42,0.68,-0.26,0.79,1.05,-0.24,-0.7,0.0,-0.86,1
-0.2,1.0,-0.5,-0.42,0.68,-0.26,1.73,-0.23,-0.24,-0.12,0.0,0.92,0
-0.2,-0.03,-0.46,0.15,0.68,-0.26,-0.04,0.02,4.12,-0.7,0.0,0.92,0
-0.2,0.1,-0.5,-0.42,0.68,3.88,-0.2,-0.11,-0.24,0.39,0.0,-0.86,0
-0.2,1.44,1.16,-0.42,0.68,-0.26,-0.28,-0.09,-0.24,-0.22,0.0,-0.86,0
-0.2,0.56,1.63,2.38,0.68,-0.26,2.32,0.86,-0.24,-0.7,0.0,0.92,0
-0.2,0.39,-0.11,-0.42,0.68,-0.26,-0.2,0.86,-0.24,1.04,0.0,0.92,0
-0.2,-0.66,-0.5,0.15,0.68,-0.26,-0.28,0.21,-0.24,-0.7,0.0,0.03,0
-0.2,-0.92,0.91,-0.42,-1.48,-0.26,0.79,-0.77,-0.24,1.04,0.0,0.92,1
-0.2,0.1,-0.64,-0.42,-1.48,-0.26,-0.37,-0.23,-0.24,-0.7,0.0,0.03,0
-0.2,0.65,-0.69,2.38,0.68,-0.26,0.28,-0.77,-0.24,1.04,0.0,0.92,1
-0.2,1.44,2.51,-0.42,0.68,-0.26,1.73,-0.09,-0.24,-0.15,0.0,0.92,0
-0.2,-0.48,-0.44,-0.42,0.68,-0.26,-0.73,-0.77,-0.24,-0.7,0.0,0.92,1
-0.2,0.1,-0.5,2.38,0.68,-0.26,-0.99,0.14,-0.24,-0.7,0.0,0.92,0
-0.2,-0.57,-0.57,-0.42,-1.48,-0.26,0.28,-0.77,-0.24,-0.7,0.0,0.92,1
-0.2,0.1,2.78,-0.42,0.68,-0.26,-0.01,-0.77,-0.24,-0.22,0.0,-1.75,0
-0.2,1.44,-0.28,0.15,0.68,-0.26,-1.16,-0.09,-0.24,-0.7,0.0,0.03,0
-0.2,-0.48,0.56,-0.42,-1.48,-0.26,-0.04,-1.69,-0.24,-0.7,0.0,0.92,0
-0.2,0.28,-0.24,0.34,-1.48,-0.26,0.79,1.05,-0.24,-0.12,0.0,-0.86,0
-0.2,-0.48,-0.18,-0.42,0.68,-0.26,-0.8,0.16,-0.24,-0.12,0.0,0.03,0
-0.2,-0.75,-0.24,-0.42,0.68,-0.26,-0.37,-0.77,-0.24,-0.17,0.0,0.92,0
-0.2,0.28,-0.36,-0.42,0.68,-0.26,-0.73,-0.09,-0.24,-0.7,0.0,0.92,0
-0.2,-0.6,-0.36,-0.42,0.68,-0.26,-0.8,0.16,-0.24,-0.15,0.0,0.03,0
-0.2,0.06,-0.5,-0.42,0.68,-0.26,-0.23,0.21,-0.24,-0.7,0.0,-1.75,0
-0.2,-0.6,0.09,2.38,0.68,-0.26,-0.9,-0.23,-0.24,-0.24,0.0,-1.75,0
-0.2,-0.22,-0.43,-0.42,0.68,-0.26,-0.23,-1.69,-0.24,-0.7,0.0,0.92,1
-0.2,-0.03,-0.54,-0.15,0.68,-0.26,-0.37,-0.19,-0.24,-0.12,0.0,-1.75,0
-0.2,-0.05,-0.24,-0.42,0.68,-0.26,-0.01,-0.09,-0.24,0.39,0.0,0.03,0
-0.2,-0.08,-0.07,-0.42,0.68,-0.26,-0.8,-0.11,-0.24,-0.12,0.0,0.03,0
-0.2,-0.03,-0.36,0.15,0.68,-0.26,-0.8,1.05,-0.24,1.04,0.0,0.92,0
-0.2,-0.08,-0.11,-0.42,-1.48,-0.26,-0.28,0.02,-0.24,-0.7,0.0,0.92,0
-0.2,-0.12,-0.12,-0.42,-1.48,-0.26,-0.21,-0.19,-0.24,-0.22,0.0,0.03,0
-0.2,0.48,-0.72,-0.42,-1.48,-0.26,-0.16,0.86,-0.24,-0.12,0.0,0.92,0
-0.2,1.44,-0.12,-0.42,-1.48,-0.26,-0.2,-0.19,-0.24,1.33,0.0,0.03,0
-0.2,-1.1,3.0,-0.42,-1.48,-0.26,0.28,1.05,-0.24,1.04,0.0,-1.75,1
-0.2,-0.48,-0.12,-0.42,-1.48,-0.26,1.73,1.05,-0.24,-0.15,0.0,-0.86,0
-0.2,-0.08,-0.46,-0.42,-1.48,-0.26,-0.23,-0.77,-0.24,-0.17,0.0,0.92,0
-0.2,1.44,0.09,-0.42,-1.48,-0.26,-0.21,-0.11,-0.24,-0.7,0.0,-0.86,0
-0.2,1.7,-0.59,-0.42,-1.48,-0.26,-0.8,0.86,-0.24,-0.24,0.0,0.92,0
-0.2,0.83,2.14,0.34,0.68,-0.26,-0.16,0.86,-0.24,-0.7,0.0,0.92,0
-0.2,-0.6,-0.12,-0.42,-1.48,-0.26,-0.8,-1.69,-0.24,-0.7,0.0,0.92,0
-0.2,-0.6,1.1,0.15,0.68,3.88,-0.01,-1.69,-0.24,-0.17,0.0,-0.86,0
-0.2,0.13,0.06,-0.42,0.68,3.88,-0.73,0.14,-0.24,-0.7,0.0,-0.86,1
-0.2,1.44,2.69,-0.42,-1.48,-0.26,-0.16,-0.59,-0.24,-0.12,0.0,-1.75,0
-0.2,1.0,-0.24,-0.39,0.68,-0.26,-0.04,0.21,-0.24,-0.24,0.0,0.92,0
-0.2,-0.48,-0.15,-0.42,-1.48,-0.26,-0.04,-0.09,-0.24,0.39,0.0,0.92,0
-0.2,-0.92,-0.46,-0.42,-1.48,-0.26,1.3,-0.11,-0.24,1.04,0.0,0.92,0
-0.2,-0.75,-0.12,-0.42,0.68,-0.26,-0.1,0.16,-0.24,1.04,0.0,-0.86,0
-0.2,-0.57,-0.37,-0.42,0.68,3.88,-0.2,-0.77,-0.24,-0.22,0.0,0.92,0
-0.2,1.44,-0.72,-0.42,0.68,-0.26,-0.8,0.16,-0.24,-0.7,0.0,0.92,0
-0.2,1.44,-0.59,-0.42,-1.48,-0.26,-0.37,1.05,-0.24,-0.15,0.0,0.92,0
-0.2,0.48,-0.11,-0.42,0.68,-0.26,-0.21,-0.77,-0.24,-0.17,0.0,0.92,0
-0.2,-0.08,2.14,-0.42,0.68,-0.26,-0.37,-0.11,-0.24,1.04,0.0,0.92,0
-0.2,-0.92,-0.01,-0.42,0.68,-0.26,-0.23,0.14,-0.24,-0.7,0.0,-1.75,1
-0.2,2.75,0.23,-0.42,-1.48,-0.26,-0.23,1.05,-0.24,-0.7,0.0,-0.86,1
5.05,0.1,-0.24,2.38,0.68,-0.26,-0.01,1.05,-0.24,1.33,0.0,0.03,0
-0.2,0.1,-0.5,-0.42,-1.48,-0.26,0.03,1.05,-0.24,-0.7,0.0,0.92,0
-0.2,-1.01,-0.36,-0.42,-1.48,-0.26,0.28,0.86,-0.24,-0.7,0.0,0.92,0
-0.2,-0.08,-0.24,-0.39,0.68,-0.26,-0.73,-0.77,-0.24,-0.17,0.0,0.92,0
-0.2,0.06,-0.46,-0.42,-1.48,-0.26,0.28,1.05,-0.24,-0.12,0.0,0.92,0
-0.2,0.28,-0.12,2.38,0.68,-0.26,-0.16,-0.77,-0.24,-0.15,0.0,0.92,0
-0.2,-0.6,2.14,-0.42,0.68,-0.26,-1.24,-0.59,-0.24,-0.12,0.0,-1.75,0
-0.2,-0.57,-0.46,-0.42,-1.48,-0.26,-0.23,-0.23,-0.24,-0.7,0.0,0.03,0
-0.2,-0.75,0.09,-0.42,0.68,-0.26,3.34,-0.19,-0.24,-0.7,0.0,-0.86,0
-0.2,0.28,-0.28,-0.15,0.68,-0.26,1.3,0.21,-0.24,0.39,0.0,0.92,0
-0.2,-0.83,-0.28,-0.15,-1.48,-0.26,-0.28,-0.11,-0.24,1.04,0.0,0.92,0
-0.2,0.83,-0.36,-0.42,0.68,-0.26,-1.24,0.86,-0.24,-0.23,0.0,-1.75,0
-0.2,-0.03,0.26,-0.39,0.68,-0.26,-0.37,1.05,-0.24,0.39,0.0,-1.75,0
-0.2,-0.12,2.14,-0.42,0.68,-0.26,-0.01,-0.77,-0.24,-0.7,0.0,0.92,0
-0.2,-0.75,0.11,-0.42,0.68,-0.26,0.28,1.05,-0.24,-0.7,0.0,0.03,1
-0.2,-0.12,-0.37,-0.42,0.68,-0.26,0.28,-0.09,-0.24,-0.12,0.0,0.92,0
-0.2,-0.57,-0.35,-0.42,0.68,-0.26,0.28,0.86,-0.24,-0.7,0.0,0.92,0
-0.2,1.88,-0.18,-0.15,-1.48,-0.26,-0.73,-0.09,-0.24,-0.24,0.0,-0.86,0
-0.2,1.0,-0.28,-0.42,0.68,-0.26,-0.28,-0.09,-0.24,-0.7,0.0,0.92,0
-0.2,0.39,-0.37,-0.39,0.68,-0.26,-0.04,1.05,-0.24,-0.12,0.0,0.92,0
-0.2,1.44,1.16,-0.42,0.68,-0.26,-0.73,-1.69,-0.24,-0.7,0.0,-0.86,1
-0.2,-0.22,-0.31,-0.42,0.68,-0.26,1.3,-1.69,-0.24,-0.7,0.0,0.92,1
-0.2,1.44,-0.65,-0.42,0.68,-0.26,-0.28,-0.11,-0.24,-0.22,0.0,-0.86,0
-0.2,-0.12,-0.3,0.15,-1.48,-0.26,-0.37,1.05,-0.24,-0.22,0.0,0.92,0
-0.2,-0.6,-0.5,-0.42,0.68,-0.26,-0.2,-0.19,-0.24,-0.7,0.0,0.92,0
-0.2,-0.48,-0.5,-0.42,0.68,-0.26,-0.1,-0.77,-0.24,-0.15,0.0,0.92,0
-0.2,0.06,-0.46,-0.42,0.68,-0.26,-0.16,-0.77,-0.24,-0.23,0.0,-0.86,0
-0.2,-0.57,0.2,-0.42,0.68,-0.26,-0.2,-0.59,-0.24,1.04,0.0,0.03,0
-0.2,-0.66,-0.52,-0.42,0.68,-0.26,-0.65,-1.69,-0.24,1.04,0.0,0.03,1
-0.2,-0.08,-0.36,-0.42,0.68,-0.26,-0.73,1.05,-0.24,1.33,0.0,0.92,0
-0.2,0.74,-0.5,-0.42,0.68,-0.26,-0.73,-0.23,-0.24,-0.24,0.0,0.92,0
-0.2,-0.12,-0.37,-0.42,0.68,-0.26,-0.16,1.05,-0.24,-0.24,0.0,-1.75,0
-0.2,-0.83,-0.47,0.34,0.68,3.88,1.73,-0.09,-0.24,-0.17,0.0,-0.86,0
-0.2,-0.6,-0.39,-0.15,0.68,-0.26,-0.73,-0.09,-0.24,0.39,0.0,0.92,0
-0.2,-0.31,-0.62,-0.42,0.68,-0.26,-0.23,-0.77,-0.24,-0.7,0.0,0.92,1
-0.2,-1.01,-0.53,-0.42,0.68,-0.26,-0.73,-0.77,-0.24,-0.7,0.0,0.03,1
-0.2,-0.08,0.15,-0.42,0.68,-0.26,-0.01,-0.11,-0.24,1.33,0.0,-0.86,0
-0.2,-0.48,-0.5,2.38,0.68,-0.26,-0.28,-1.69,-0.24,-0.12,0.0,0.92,0
-0.2,-0.48,-0.36,2.38,0.68,-0.26,-0.01,-0.09,-0.24,-0.24,0.0,0.03,0
-0.2,1.96,-0.46,-0.42,0.68,-0.26,-0.2,1.05,-0.24,-0.12,0.0,0.03,0
-0.2,-0.12,2.61,0.34,0.68,-0.26,1.3,0.16,-0.24,-0.17,0.0,-0.86,0
-0.2,0.65,-0.37,2.38,0.68,-0.26,0.28,1.05,-0.24,1.04,0.0,0.92,1
-0.2,-0.75,0.22,-0.42,0.68,-0.26,-0.23,-1.69,-0.24,-0.23,0.0,0.03,0
-0.2,1.0,-0.24,2.38,0.68,-0.26,-0.8,-0.59,-0.24,1.33,0.0,-0.86,0
-0.2,0.1,-0.37,-0.15,0.68,-0.26,-0.21,-0.77,-0.24,-0.24,0.0,-0.86,0
-0.2,0.28,0.09,-0.42,0.68,-0.26,0.79,1.05,-0.24,-0.12,0.0,0.03,0
-0.2,-0.83,0.44,-0.42,0.68,-0.26,1.3,-0.77,-0.24,1.04,0.0,0.92,1
-0.2,0.06,-0.24,2.38,0.68,-0.26,2.32,1.05,-0.24,-0.24,0.0,0.03,0
-0.2,-1.18,-0.34,-0.42,-1.48,-0.26,-0.99,1.05,-0.24,-0.7,0.0,-0.86,1
-0.2,0.06,-0.37,-0.42,-1.48,3.88,-0.16,-0.77,-0.24,-0.15,0.0,-1.75,0
5.05,1.44,-0.4,-0.39,-1.48,-0.26,1.73,0.14,-0.24,0.39,0.0,-0.86,0
-0.2,0.1,2.14,-0.42,0.68,-0.26,0.28,-1.69,-0.24,-0.15,0.0,-0.86,0
-0.2,0.28,-0.63,-0.15,0.68,-0.26,-0.2,0.14,-0.24,-0.15,0.0,0.92,0
-0.2,-0.03,-0.37,2.38,0.68,-0.26,-0.04,-0.77,-0.24,1.33,0.0,-0.86,0
-0.2,-0.48,-0.22,-0.42,-1.48,-0.26,-0.16,-0.19,-0.24,0.39,0.0,-0.86,0
-0.2,-0.66,0.14,-0.42,0.68,-0.26,-0.73,1.05,-0.24,2.78,0.0,-1.75,1
-0.2,0.1,-0.46,0.34,-1.48,-0.26,-0.16,-0.77,-0.24,-0.24,0.0,0.03,0
-0.2,-0.57,-0.28,-0.15,-1.48,-0.26,0.28,1.05,-0.24,-0.22,0.0,-0.86,0
-0.2,1.53,0.09,0.34,0.68,-0.26,-0.16,1.05,-0.24,-0.17,0.0,0.03,0
-0.2,0.1,-0.11,-0.42,0.68,-0.26,1.64,0.14,-0.24,-0.24,0.0,0.92,0
-0.2,-0.83,-0.73,-0.42,0.68,-0.26,0.28,-1.69,-0.24,-0.7,0.0,0.92,1
-0.2,-0.6,0.27,-0.42,0.68,-0.26,-0.37,-0.09,-0.24,0.39,0.0,0.92,0
-0.2,-0.66,-0.46,-0.42,0.68,-0.26,-0.21,0.21,-0.24,1.04,0.0,0.92,0
-0.2,0.06,-0.5,2.38,-1.48,-0.26,0.54,0.21,-0.24,-0.23,0.0,0.92,0
-0.2,0.28,1.63,-0.39,-1.48,-0.26,-0.04,1.05,-0.24,-0.12,0.0,-0.86,0
-0.2,-0.48,-0.36,2.38,0.68,-0.26,-0.73,0.16,-0.24,-0.12,0.0,-0.86,0
-0.2,-1.27,-0.5,-0.42,-1.48,-0.26,-0.2,0.16,-0.24,-0.22,0.0,-0.86,0
-0.2,-0.4,-0.12,-0.42,-1.48,-0.26,-0.2,-0.23,-0.24,-0.7,0.0,-1.75,0
-0.2,1.44,-0.18,-0.42,0.68,-0.26,-0.28,-0.59,-0.24,-0.12,0.0,0.92,0
-0.2,0.04,-0.71,-0.42,0.68,3.88,0.28,1.05,-0.24,1.04,0.0,-0.86,1
-0.2,-0.83,-0.69,-0.42,0.68,-0.26,0.28,0.16,-0.24,-0.12,0.0,0.92,0
-0.2,-0.48,-0.11,0.34,-1.48,-0.26,-0.04,1.05,-0.24,1.04,0.0,0.92,0
-0.2,0.1,0.09,-0.42,0.68,-0.26,-0.37,0.86,-0.24,-0.7,0.0,0.03,0
-0.2,-0.57,-0.46,-0.42,0.68,-0.26,0.28,-0.59,-0.24,1.04,0.0,-0.86,0
-0.2,-1.01,-0.24,0.15,-1.48,-0.26,-0.8,-0.77,-0.24,-0.22,0.0,-1.75,0
-0.2,0.22,-0.83,0.34,-1.48,-0.26,1.73,0.16,-0.24,-0.7,0.0,-1.75,0
-0.2,-0.6,-0.12,-0.42,-1.48,-0.26,-0.1,-0.77,-0.24,-0.7,0.0,-1.75,0
-0.2,1.44,0.44,-0.42,0.68,-0.26,1.3,-0.09,-0.24,1.04,0.0,0.92,0
-0.2,0.06,0.67,-0.42,0.68,-0.26,-0.04,-0.23,-0.24,-0.12,0.0,0.03,0
-0.2,-0.48,2.14,-0.42,0.68,-0.26,-0.28,1.05,-0.24,1.04,0.0,0.92,0
-0.2,-1.01,-0.36,-0.42,-1.48,-0.26,-0.37,1.05,-0.24,-0.23,0.0,-0.86,0
-0.2,0.1,-0.5,-0.42,0.68,-0.26,1.73,0.21,-0.24,-0.17,0.0,0.92,0
-0.2,1.44,-0.12,0.15,0.68,-0.26,1.3,1.05,-0.24,0.39,0.0,0.92,0
-0.2,1.96,-0.28,0.15,-1.48,-0.26,-0.37,-0.19,-0.24,1.04,0.0,0.92,0
-0.2,1.44,-0.24,-0.42,0.68,-0.26,-0.28,0.86,-0.24,-0.7,0.0,-0.86,0
-0.2,-0.6,-0.37,0.15,0.68,-0.26,-0.2,-1.69,-0.24,-0.7,0.0,0.92,0
-0.2,0.74,0.05,-0.42,0.68,-0.26,-1.24,1.05,-0.24,-0.7,0.0,-1.75,1
-0.2,0.22,0.09,-0.42,0.68,3.88,0.28,0.21,-0.24,-0.7,0.0,0.92,0
-0.2,-1.27,1.2,-0.42,0.68,-0.26,0.28,-0.77,-0.24,-0.7,0.0,-0.86,1
-0.2,-0.57,-0.36,2.38,0.68,-0.26,-0.04,0.14,-0.24,-0.15,0.0,0.92,0
-0.2,-0.4,-0.28,-0.42,0.68,-0.26,-0.23,-1.69,-0.24,0.39,0.0,-0.86,0
-0.2,0.28,-0.28,-0.42,0.68,-0.26,2.32,0.21,-0.24,-0.12,0.0,-1.75,0
-0.2,0.83,-0.11,0.15,0.68,-0.26,1.56,-0.23,-0.24,-0.22,0.0,0.92,0
-0.2,-0.12,-0.5,2.38,0.68,-0.26,-0.8,-1.69,-0.24,0.39,0.0,0.92,0
-0.2,0.06,-0.37,-0.42,0.68,-0.26,0.54,0.02,-0.24,-0.7,0.0,0.92,0
-0.2,1.35,-0.26,-0.42,0.68,-0.26,-0.99,1.05,-0.24,-0.7,0.0,-0.86,1
-0.2,-0.57,-0.57,-0.42,-1.48,-0.26,0.28,-0.77,-0.24,-0.7,0.0,0.92,1
-0.2,0.06,0.32,-0.15,-1.48,-0.26,-0.8,1.05,-0.24,-0.23,0.0,0.03,0
-0.2,-1.1,-0.81,-0.39,-1.48,-0.26,-0.01,-0.09,-0.24,-0.17,0.0,-1.75,0
